Age,d180,d180N,L*,SST,Alkane,Alkanol,Sediment,Red,Green,Blue,Grey
1520,3.657,0.301671304,0.454994532,0.41422553,-0.10463171,0.10096105699999999,0.18123728,0.0,0.0,0.0,0.0
1523,3.662,0.291648074,0.43340540200000005,0.41216656799999996,-0.10446241699999999,0.11122644300000001,0.17972229,0.0,0.0,0.0,0.0
1525,3.697,0.221485465,0.40066482600000003,0.411917056,-0.103687868,0.11122644300000001,0.17914176199999998,0.0,0.0,0.0,0.0
1528,3.875,-0.135341519,0.008814691,0.41151314899999997,-0.10243404099999999,0.11122644300000001,0.178202012,0.0,0.0,0.0,0.0
1530,3.984,-0.353847931,-0.8812275490000001,0.41151314899999997,-0.10243404099999999,0.11122644300000001,0.178202012,0.0,0.0,0.0,0.0
1533,4.1819999999999995,-0.750767834,-1.142849725,0.413746261,-0.10383150699999999,0.11329455599999999,0.176953213,0.0,0.0,0.0,0.0
1535,4.385,-1.157710968,-1.452192828,0.414241229,-0.104141255,0.11375295199999999,0.176676418,0.0,0.0,0.0,0.0
1538,4.352,-1.091557651,-0.9616880309999999,0.41621549700000005,-0.104478219,0.11375295199999999,0.17514548,0.0,0.0,0.0,0.0
1540,4.383,-1.1537016759999998,-1.500776806,0.41621549700000005,-0.104478219,0.11375295199999999,0.17514548,0.0,0.0,0.0,0.0
1543,4.333,-1.053469377,-1.4681814780000002,0.421716951,-0.115391936,0.103619895,0.172067462,0.0,0.0,0.0,0.0
1545,4.071000000000001,-0.528252131,-1.5387122009999998,0.424116779,-0.11952280400000001,0.103619895,0.16929411800000002,0.0,0.0,0.0,0.0
1548,3.958,-0.301727135,-0.7966864490000001,0.42778917899999996,-0.125231589,0.09795511900000001,0.164774027,0.0,0.0,0.0,0.0
1550,3.823,-0.031099928,-0.412911824,0.428318453,-0.12543222199999998,0.098226798,0.16371803199999999,0.0,0.0,0.0,0.0
1553,3.679,0.257569093,-0.303753622,0.42958549799999995,-0.126113166,0.098226798,0.160915185,0.0,0.0,0.0,0.0
1555,3.721,0.173373962,-0.968119762,0.430176202,-0.125102935,0.098226798,0.158102398,0.0,0.0,0.0,0.0
1558,3.7880000000000003,0.039062681,-0.125924016,0.432555,-0.125427264,0.104018535,0.152446796,0.0,0.0,0.0,0.0
1560,3.7510000000000003,0.11323458199999999,0.347482965,0.433487144,-0.123797825,0.104018535,0.149603873,0.0,0.0,0.0,0.0
1563,3.577,0.46204298299999996,0.7210779759999999,0.434089034,-0.121798434,0.104018535,0.146750797,0.0,0.0,0.0,0.0
1565,3.5580000000000003,0.500131256,0.723836867,0.43392825,-0.11825426900000001,0.11103833800000001,0.14203612300000001,0.0,0.0,0.0,0.0
1568,3.727,0.161346086,0.7081229240000001,0.434334434,-0.11200199400000001,0.11491398800000001,0.134719249,0.0,0.0,0.0,0.0
1570,3.839,-0.06317426400000001,0.5153059520000001,0.434301424,-0.108390036,0.11491398800000001,0.130775759,0.0,0.0,0.0,0.0
1573,4.1739999999999995,-0.7347306659999999,0.099897351,0.434068226,-0.10316221699999999,0.11491398800000001,0.123356193,0.0,0.0,0.0,0.0
1575,4.231,-0.848995487,-0.251494156,0.434489894,-0.10068371400000001,0.11873955300000001,0.119359921,0.0,0.0,0.0,0.0
1578,4.192,-0.770814294,-0.075656615,0.43509835799999996,-0.098314116,0.123986347,0.11246897900000001,0.0,0.0,0.0,0.0
1580,3.995,-0.375899036,-0.160866539,0.43516716,-0.097258309,0.123986347,0.099220233,0.0,0.0,0.0,0.0
1583,4.0360000000000005,-0.458089521,-0.147132515,0.43484727,-0.096248124,0.123986347,0.08592304699999999,0.0,0.0,0.0,0.0
1585,3.775,0.065123079,-0.01532093,0.434910996,-0.095951792,0.123986347,0.08417581199999999,0.0,0.0,0.0,0.0
1588,3.662,0.291648074,-0.254989851,0.435270469,-0.093826699,0.125558418,0.068454218,0.0,0.0,0.0,0.0
1590,3.7239999999999998,0.167360024,-1.045307275,0.435127528,-0.093471476,0.129093799,0.059182282,0.0,0.0,0.0,0.0
1593,3.865,-0.115295059,0.499556622,0.438831006,-0.09551282,0.118145012,0.032244532,0.0,0.0,0.0,0.0
1595,3.71,0.19542506699999998,0.31286273800000003,0.43952976200000005,-0.093766744,0.118145012,0.018701106000000002,0.0,0.0,0.0,0.0
1598,3.6069999999999998,0.40190360299999994,0.32178692,0.439767433,-0.09105524300000001,0.118145012,0.001953186,0.0,0.0,0.0,0.0
1600,3.5260000000000002,0.5642799270000001,0.331701752,0.439013356,-0.087173276,0.128377056,-0.022230696,0.0,0.0,0.0,0.0
1603,3.3819999999999997,0.852948948,0.36021890100000004,0.438762511,-0.083086011,0.128377056,-0.04977264,0.0,0.0,0.0,0.0
1605,3.5469999999999997,0.522182362,0.37593170299999995,0.438762511,-0.083086011,0.128377056,-0.04977264,0.0,0.0,0.0,0.0
1608,3.674,0.267592323,-0.013243333999999999,0.438520213,-0.081197013,0.128377056,-0.06362068900000001,0.0,0.0,0.0,0.0
1610,3.674,0.267592323,0.271437218,0.438520213,-0.081197013,0.128377056,-0.06362068900000001,0.0,0.0,0.0,0.0
1613,3.877,-0.139350811,0.065378048,0.438178655,-0.082605098,0.137452185,-0.09147238199999999,0.0,0.0,0.0,0.0
1615,3.8560000000000003,-0.097253245,-0.35258886899999997,0.43999784299999994,-0.080114558,0.137452185,-0.105476611,0.0,0.0,0.0,0.0
1618,3.8819999999999997,-0.14937404099999999,0.173359713,0.44197017899999996,-0.078478387,0.146104131,-0.119533487,0.0,0.0,0.0,0.0
1620,3.667,0.281624844,0.36333173799999996,0.443407373,-0.076904945,0.146104131,-0.131697803,0.0,0.0,0.0,0.0
1623,3.682,0.251555155,0.125517395,0.444910691,-0.07241325400000001,0.146104131,-0.162022985,0.0,0.0,0.0,0.0
1625,3.76,0.09519276900000001,-0.21591217899999998,0.44552155600000004,-0.070086507,0.146104131,-0.17629344800000002,0.0,0.0,0.0,0.0
1628,4.015,-0.415991956,-0.313029151,0.44552155600000004,-0.070086507,0.146104131,-0.17629344800000002,0.0,0.0,0.0,0.0
1630,3.551,0.514163778,-0.602582712,0.446105199,-0.069799653,0.155012579,-0.190618068,0.0,0.0,0.0,0.0
1633,3.571,0.474070858,-0.846477015,0.446105199,-0.069799653,0.155012579,-0.190618068,0.0,0.0,0.0,0.0
1635,3.5580000000000003,0.500131256,-0.9559612340000001,0.44760852100000004,-0.07241826400000001,0.150536715,-0.204997155,0.0,0.0,0.0,0.0
1638,3.6,0.415936125,-0.822361858,0.44760852100000004,-0.07241826400000001,0.150536715,-0.204997155,0.0,0.0,0.0,0.0
1640,3.658,0.29966665800000003,-1.092327965,0.448316971,-0.07100160900000001,0.158960452,-0.21943101899999998,0.0,0.0,0.0,0.0
1643,3.9010000000000002,-0.187462314,-1.4781804969999999,0.449443903,-0.072138192,0.158009603,-0.225004912,0.0,0.0,0.0,0.0
1645,4.04,-0.466108105,-1.140223545,0.451246353,-0.07395608,0.156488786,-0.23391997399999997,0.0,0.0,0.0,0.0
1648,4.191,-0.768809648,-1.0719660229999999,0.451428693,-0.073969256,0.163747311,-0.247132625,0.0,0.0,0.0,0.0
1650,4.187,-0.7607910640000001,-0.400606935,0.45143733700000005,-0.073938873,0.163747311,-0.247279907,0.0,0.0,0.0,0.0
1653,4.256,-0.8991116370000001,0.232817014,0.45216398799999996,-0.071839562,0.163747311,-0.256776995,0.0,0.0,0.0,0.0
1655,4.254,-0.895102345,-0.006683331,0.44986437799999995,-0.070202193,0.174091777,-0.261627,0.0,0.0,0.0,0.0
1658,4.1160000000000005,-0.6184611999999999,0.331629171,0.44986437799999995,-0.070202193,0.174091777,-0.261627,0.0,0.0,0.0,0.0
1660,4.1530000000000005,-0.692633101,0.388299477,0.44828562899999996,-0.068855451,0.174091777,-0.265221315,0.0,0.0,0.0,0.0
1663,4.082,-0.550303236,0.360148555,0.44772587700000005,-0.068377957,0.174091777,-0.266495695,0.0,0.0,0.0,0.0
1665,4.086,-0.55832182,0.266091749,0.44741311799999994,-0.067506803,0.178058445,-0.26822381,0.0,0.0,0.0,0.0
1668,3.9219999999999997,-0.22955988,0.236174238,0.446841325,-0.065914142,0.185310392,-0.27138318699999997,0.0,0.0,0.0,0.0
1670,3.8789999999999996,-0.14336010300000002,0.165215151,0.446841325,-0.065914142,0.185310392,-0.27138318699999997,0.0,0.0,0.0,0.0
1673,3.8810000000000002,-0.147369395,-0.181253563,0.445561912,-0.063453682,0.185310392,-0.27628958800000003,0.0,0.0,0.0,0.0
1675,3.583,0.450015107,-0.099156892,0.445561912,-0.063453682,0.185310392,-0.27628958800000003,0.0,0.0,0.0,0.0
1678,3.693,0.229504049,-0.365965886,0.444498781,-0.062310742999999995,0.193651027,-0.281215005,0.0,0.0,0.0,0.0
1680,3.6460000000000004,0.32372241,-0.49138358,0.444498781,-0.062310742999999995,0.193651027,-0.281215005,0.0,0.0,0.0,0.0
1683,3.5989999999999998,0.417940771,-1.0522078590000001,0.444498781,-0.062310742999999995,0.193651027,-0.281215005,0.0,0.0,0.0,0.0
1685,3.585,0.446005815,-1.564805077,0.444803486,-0.065222687,0.193651027,-0.285247866,0.0,0.0,0.0,0.0
1688,3.745,0.12526245800000002,-1.318394936,0.444872369,-0.065880972,0.193651027,-0.28615955,0.0,0.0,0.0,0.0
1690,3.715,0.185401838,-1.083277855,0.445573468,-0.070258675,0.193651027,-0.282429273,0.0,0.0,0.0,0.0
1693,3.7510000000000003,0.11323458199999999,-0.6874399179999999,0.450446281,-0.089459731,0.182596283,-0.267052983,0.0,0.0,0.0,0.0
1695,3.84,-0.06517891,-0.6813191890000001,0.453096601,-0.09839968,0.175230894,-0.25968485199999997,0.0,0.0,0.0,0.0
1698,3.7769999999999997,0.061113787,-1.103613488,0.45429801,-0.099541664,0.17439406300000002,-0.249437822,0.0,0.0,0.0,0.0
1700,4.073,-0.532261423,-0.505729616,0.457130251,-0.10382067699999999,0.171347212,-0.24254013,0.0,0.0,0.0,0.0
1703,4.109,-0.604428678,-0.19376081399999998,0.459673933,-0.10438147800000001,0.171347212,-0.233713411,0.0,0.0,0.0,0.0
1705,4.181,-0.748763188,-0.272221212,0.45995399,-0.104317558,0.171347212,-0.23125936600000002,0.0,0.0,0.0,0.0
1708,4.1819999999999995,-0.750767834,-1.202938349,0.460106735,-0.104599615,0.175957079,-0.21697104899999997,0.0,0.0,0.0,0.0
1710,3.93,-0.245597048,-1.270064775,0.4609745,-0.108661439,0.176551108,-0.209063022,0.0,0.0,0.0,0.0
1713,3.86,-0.105271829,-0.972295404,0.46255112200000004,-0.11672254,0.162023043,-0.19805696,0.0,0.0,0.0,0.0
1715,3.838,-0.061169617999999995,-0.8205768859999999,0.463908353,-0.12861013699999999,0.14295696,-0.19404687399999998,0.0,0.0,0.0,0.0
1718,3.59,0.435982585,0.426755559,0.465007861,-0.136086841,0.12278023199999999,-0.18993870300000001,0.0,0.0,0.0,0.0
1720,3.4939999999999998,0.628428599,0.76257903,0.46436601,-0.133853949,0.12278023199999999,-0.18721101199999998,0.0,0.0,0.0,0.0
1723,3.7510000000000003,0.11323458199999999,0.889880065,0.46360582899999997,-0.13101081,0.13472387,-0.184394592,0.0,0.0,0.0,0.0
1725,3.7910000000000004,0.033048743,0.591538063,0.462481851,-0.128454425,0.13472387,-0.181722832,0.0,0.0,0.0,0.0
1728,3.7969999999999997,0.021020867000000002,0.47157839,0.4633518,-0.12428732099999999,0.142412874,-0.17690366,0.0,0.0,0.0,0.0
1730,3.7430000000000003,0.12927175,0.396026559,0.463579033,-0.123888859,0.145076704,-0.17619048199999998,0.0,0.0,0.0,0.0
1733,3.8560000000000003,-0.097253245,0.340948895,0.463579033,-0.123888859,0.145076704,-0.17619048199999998,0.0,0.0,0.0,0.0
1735,3.597,0.421950063,0.23780526800000001,0.466108332,-0.122277346,0.145076704,-0.17244897899999997,0.0,0.0,0.0,0.0
1738,3.6,0.415936125,-0.172529107,0.467410654,-0.121781048,0.145076704,-0.170613426,0.0,0.0,0.0,0.0
1740,3.7089999999999996,0.197429713,-0.8909389679999999,0.467410654,-0.121781048,0.145076704,-0.170613426,0.0,0.0,0.0,0.0
1743,3.707,0.201439005,-1.1762205540000001,0.468781376,-0.120951905,0.145076704,-0.167807963,0.0,0.0,0.0,0.0
1745,4.12,-0.626479784,-1.2042046579999999,0.468781376,-0.120951905,0.145076704,-0.167807963,0.0,0.0,0.0,0.0
1748,4.17,-0.726712083,-1.095151236,0.47127336200000003,-0.124521829,0.135571422,-0.164991119,0.0,0.0,0.0,0.0
1750,4.165,-0.716688853,-0.826367623,0.471949695,-0.1273513,0.1269745,-0.164735045,0.0,0.0,0.0,0.0
1753,3.846,-0.077206786,-0.806547575,0.473374697,-0.13331286,0.108861198,-0.16419551,0.0,0.0,0.0,0.0
1755,3.74,0.13528568800000002,-0.61173769,0.473374697,-0.13331286,0.108861198,-0.16419551,0.0,0.0,0.0,0.0
1758,3.8280000000000003,-0.041123158,-0.214426578,0.4757488,-0.136603967,0.103281255,-0.163396659,0.0,0.0,0.0,0.0
1760,3.5260000000000002,0.5642799270000001,0.19536997,0.4757488,-0.136603967,0.103281255,-0.163396659,0.0,0.0,0.0,0.0
1763,3.6289999999999996,0.35780139200000005,0.308537575,0.47731716799999996,-0.13542374,0.103281255,-0.162594548,0.0,0.0,0.0,0.0
1765,3.491,0.6344425370000001,0.333471729,0.47761734,-0.135056684,0.105498546,-0.16240533,0.0,0.0,0.0,0.0
1768,3.516,0.5843263870000001,0.126513631,0.478594825,-0.1338614,0.11271895400000001,-0.161789157,0.0,0.0,0.0,0.0
1770,3.486,0.644465767,0.095268115,0.478594825,-0.1338614,0.11271895400000001,-0.161789157,0.0,0.0,0.0,0.0
1773,3.407,0.802832799,0.542118674,0.48091441700000004,-0.133907461,0.11271895400000001,-0.160881848,0.0,0.0,0.0,0.0
1775,3.5189999999999997,0.578312449,0.643373615,0.479620575,-0.130199925,0.11271895400000001,-0.159480802,0.0,0.0,0.0,0.0
1778,3.569,0.47808015,0.623529387,0.480227436,-0.127632896,0.11271895400000001,-0.158534378,0.0,0.0,0.0,0.0
1780,3.673,0.26959696899999996,0.549772167,0.47981963200000005,-0.12556669199999998,0.123595484,-0.157712278,0.0,0.0,0.0,0.0
1783,3.7539999999999996,0.107220644,0.338835331,0.481000164,-0.123900068,0.123595484,-0.156886773,0.0,0.0,0.0,0.0
1785,3.801,0.013002283,0.028633962000000002,0.48113215,-0.123293705,0.123595484,-0.156511934,0.0,0.0,0.0,0.0
1788,3.875,-0.135341519,-0.230316735,0.48129204200000003,-0.122559139,0.123595484,-0.156057843,0.0,0.0,0.0,0.0
1790,3.9760000000000004,-0.33781076299999996,-0.7452662240000001,0.482044198,-0.12333277,0.126578423,-0.155428188,0.0,0.0,0.0,0.0
1793,4.029,-0.444057,-1.156409394,0.487025274,-0.129729243,0.12219201,-0.154389621,0.0,0.0,0.0,0.0
1795,4.091,-0.56834505,-1.113978315,0.490960658,-0.134388666,0.12219201,-0.153550286,0.0,0.0,0.0,0.0
1798,3.929,-0.24359240199999999,-0.225641321,0.49122937899999997,-0.134330826,0.12219201,-0.153681078,0.0,0.0,0.0,0.0
1800,3.955,-0.295713197,-0.244615625,0.493067022,-0.133935286,0.12219201,-0.15457549199999998,0.0,0.0,0.0,0.0
1803,3.8,0.015006928999999999,-0.169359503,0.494594776,-0.133372378,0.130145485,-0.155604997,0.0,0.0,0.0,0.0
1805,3.685,0.245541217,-0.44329873200000003,0.494594776,-0.133372378,0.130145485,-0.155604997,0.0,0.0,0.0,0.0
1808,3.66,0.29565736600000003,0.226586707,0.495474865,-0.130907635,0.130145485,-0.156638828,0.0,0.0,0.0,0.0
1810,3.515,0.586331033,0.230663175,0.495474865,-0.130907635,0.130145485,-0.156638828,0.0,0.0,0.0,0.0
1813,3.6660000000000004,0.28362949,0.508488696,0.49643513,-0.130244411,0.130145485,-0.157677011,0.0,0.0,0.0,0.0
1815,3.612,0.39188037299999995,0.46324763,0.495979048,-0.128103147,0.139724748,-0.158530111,0.0,0.0,0.0,0.0
1818,3.957,-0.299722489,0.511200619,0.49587775700000003,-0.127627596,0.141852195,-0.158719575,0.0,0.0,0.0,0.0
1820,3.8369999999999997,-0.059164972,0.538703897,0.496458965,-0.125735583,0.141852195,-0.15976654699999998,0.0,0.0,0.0,0.0
1823,3.7230000000000003,0.16936467,0.410590797,0.49694217700000004,-0.12246284800000001,0.141852195,-0.161184512,0.0,0.0,0.0,0.0
1825,3.705,0.205448297,-0.474477318,0.49717708200000005,-0.120871869,0.141852195,-0.161873829,0.0,0.0,0.0,0.0
1828,3.634,0.34777816200000006,0.396256871,0.49755499299999995,-0.118656972,0.141852195,-0.162934195,0.0,0.0,0.0,0.0
1830,3.451,0.714628376,0.581337487,0.49755499299999995,-0.118656972,0.141852195,-0.162934195,0.0,0.0,0.0,0.0
1833,3.614,0.387871081,0.448025926,0.49880858100000003,-0.11553067199999999,0.154279843,-0.16399908300000002,0.0,0.0,0.0,0.0
1835,3.64,0.335750286,0.73004745,0.498645069,-0.115180694,0.154279843,-0.164485001,0.0,0.0,0.0,0.0
1838,3.543,0.530200946,0.83103375,0.498448713,-0.11476041699999999,0.154279843,-0.165068522,0.0,0.0,0.0,0.0
1840,3.583,0.450015107,0.8178080679999999,0.49733172299999995,-0.11148359699999999,0.154279843,-0.166142541,0.0,0.0,0.0,0.0
1843,3.5389999999999997,0.53821953,0.714697803,0.49686447100000003,-0.11052375699999999,0.158147171,-0.166475973,0.0,0.0,0.0,0.0
1845,3.638,0.33975957799999995,0.322799908,0.495820201,-0.10837859,0.166790343,-0.167221169,0.0,0.0,0.0,0.0
1848,3.781,0.053095203,0.717899093,0.495607815,-0.105261674,0.166790343,-0.168304437,0.0,0.0,0.0,0.0
1850,3.642,0.331740994,0.43885501600000004,0.495607815,-0.105261674,0.166790343,-0.168304437,0.0,0.0,0.0,0.0
1853,3.6260000000000003,0.36381533,0.831057825,0.495211161,-0.101840192,0.166790343,-0.169531768,0.0,0.0,0.0,0.0
1855,3.553,0.510154486,0.6828617309999999,0.495705335,-0.099914251,0.167916912,-0.17058516199999998,0.0,0.0,0.0,0.0
1858,3.655,0.305680596,0.1943317,0.496357879,-0.097328686,0.179134155,-0.171582376,0.0,0.0,0.0,0.0
1860,3.884,-0.153383333,-0.024392628,0.497326709,-0.094681265,0.179134155,-0.17268450300000002,0.0,0.0,0.0,0.0
1863,4.1419999999999995,-0.670581995,-0.531751685,0.497326709,-0.094681265,0.179134155,-0.17268450300000002,0.0,0.0,0.0,0.0
1865,4.17,-0.726712083,-0.579573815,0.49742900700000003,-0.09468551,0.179134155,-0.17229703100000002,0.0,0.0,0.0,0.0
1868,3.948,-0.281680675,-0.757006387,0.49937140799999996,-0.09476610699999999,0.179134155,-0.164939775,0.0,0.0,0.0,0.0
1870,4.004,-0.39394085,-0.71852632,0.49937140799999996,-0.09476610699999999,0.179134155,-0.164939775,0.0,0.0,0.0,0.0
1873,3.855,-0.095248599,-0.808210089,0.500892053,-0.09548643,0.179134155,-0.157706743,0.0,0.0,0.0,0.0
1875,3.83,-0.04513245,-0.9105449520000001,0.501006724,-0.09554075,0.179134155,-0.157161301,0.0,0.0,0.0,0.0
1878,3.759,0.09719741400000001,-1.030850522,0.501006724,-0.09554075,0.179134155,-0.157161301,0.0,0.0,0.0,0.0
1880,3.767,0.081160247,-0.89157935,0.503306313,-0.09893588099999999,0.179134155,-0.14934886,0.0,0.0,0.0,0.0
1883,3.766,0.083164893,-0.686450228,0.503368574,-0.099014035,0.179078596,-0.149114274,0.0,0.0,0.0,0.0
1885,3.76,0.09519276900000001,-0.560796786,0.505795156,-0.10176021800000001,0.17727579,-0.139531966,0.0,0.0,0.0,0.0
1888,3.596,0.423954709,-0.359424316,0.5081102679999999,-0.105566076,0.17727579,-0.125705493,0.0,0.0,0.0,0.0
1890,3.693,0.229504049,-0.289939102,0.508413349,-0.10596083199999999,0.17727579,-0.12331887,0.0,0.0,0.0,0.0
1893,3.6489999999999996,0.317708472,-1.101993968,0.509409511,-0.10787675599999999,0.17418411600000003,-0.117070646,0.0,0.0,0.0,0.0
1895,3.725,0.165355378,-0.71945438,0.511348254,-0.11454231699999999,0.153485862,-0.112489454,0.0,0.0,0.0,0.0
1898,3.7060000000000004,0.203443651,-0.36511189299999997,0.512027986,-0.11556243699999999,0.153485862,-0.111729545,0.0,0.0,0.0,0.0
1900,3.952,-0.289699259,-0.280896776,0.515124798,-0.12021003699999999,0.153485862,-0.10826745,0.0,0.0,0.0,0.0
1903,3.9739999999999998,-0.333801471,-0.07726675200000001,0.517422349,-0.12151968,0.154797441,-0.104026724,0.0,0.0,0.0,0.0
1905,4.019,-0.42401054,0.086464231,0.517422349,-0.12151968,0.154797441,-0.104026724,0.0,0.0,0.0,0.0
1908,3.8710000000000004,-0.127322935,-0.04406078099999999,0.518379013,-0.11949036800000001,0.154797441,-0.100903036,0.0,0.0,0.0,0.0
1910,3.822,-0.029095282000000004,0.11498730900000001,0.518726891,-0.118752436,0.154797441,-0.099767149,0.0,0.0,0.0,0.0
1913,3.759,0.09719741400000001,0.250876363,0.518726891,-0.118752436,0.154797441,-0.099767149,0.0,0.0,0.0,0.0
1915,3.734,0.147313564,0.159772799,0.518742526,-0.118185419,0.154797441,-0.09805573,0.0,0.0,0.0,0.0
1918,3.66,0.29565736600000003,0.419034809,0.518765979,-0.11733489400000001,0.154797441,-0.09548860199999999,0.0,0.0,0.0,0.0
1920,3.698,0.219480819,0.535851715,0.518765979,-0.11733489400000001,0.154797441,-0.09548860199999999,0.0,0.0,0.0,0.0
1923,3.63,0.355796746,0.672166486,0.51909481,-0.11589752099999999,0.166472296,-0.091190953,0.0,0.0,0.0,0.0
1925,3.522,0.5722985110000001,0.661182972,0.51909481,-0.11589752099999999,0.166472296,-0.091190953,0.0,0.0,0.0,0.0
1928,3.469,0.678544748,0.701370712,0.5192742,-0.113450211,0.166472296,-0.086874076,0.0,0.0,0.0,0.0
1930,3.513,0.590340325,0.612651167,0.5192742,-0.113450211,0.166472296,-0.086874076,0.0,0.0,0.0,0.0
1933,3.464,0.688567978,0.39425804600000003,0.5192742,-0.113450211,0.166472296,-0.086874076,0.0,0.0,0.0,0.0
1935,3.505,0.606377493,0.11166671199999999,0.51813506,-0.11188495300000001,0.174773767,-0.083694169,0.0,0.0,0.0,0.0
1938,3.5780000000000003,0.460038337,-0.542405786,0.517720827,-0.11131576800000001,0.17779248399999997,-0.08253784,0.0,0.0,0.0,0.0
1940,3.511,0.594349617,-0.749559964,0.517790938,-0.111345296,0.17779248399999997,-0.082247458,0.0,0.0,0.0,0.0
1943,4.019,-0.42401054,-0.559945351,0.5187724979999999,-0.111758684,0.17779248399999997,-0.078182116,0.0,0.0,0.0,0.0
1945,4.031000000000001,-0.44806629200000003,-0.6752296729999999,0.5187724979999999,-0.111758684,0.17779248399999997,-0.078182116,0.0,0.0,0.0,0.0
1948,4.171,-0.7287167290000001,-0.587028333,0.520530132,-0.111593895,0.17779248399999997,-0.073806771,0.0,0.0,0.0,0.0
1950,4.103,-0.592400802,-0.326386401,0.520530132,-0.111593895,0.17779248399999997,-0.073806771,0.0,0.0,0.0,0.0
1953,4.031000000000001,-0.44806629200000003,-0.870696645,0.5228682179999999,-0.11557153199999999,0.17779248399999997,-0.070065999,0.0,0.0,0.0,0.0
1955,3.892,-0.169420501,-0.9855176609999999,0.523478762,-0.116610213,0.17779248399999997,-0.06908917,0.0,0.0,0.0,0.0
1958,3.7739999999999996,0.067127725,-0.564933236,0.523874414,-0.116849441,0.178207793,-0.068208253,0.0,0.0,0.0,0.0
1960,3.843,-0.071192848,-0.35109246200000005,0.525607196,-0.11789715699999999,0.180026663,-0.064350223,0.0,0.0,0.0,0.0
1963,3.904,-0.193476252,-0.745943213,0.525607196,-0.11789715699999999,0.180026663,-0.064350223,0.0,0.0,0.0,0.0
1965,3.741,0.133281042,-0.719206184,0.527805631,-0.121290093,0.174011245,-0.059896597,0.0,0.0,0.0,0.0
1968,3.611,0.393885019,0.23508252899999998,0.527957082,-0.121523834,0.17359684,-0.05958978400000001,0.0,0.0,0.0,0.0
1970,3.748,0.11924852,0.486395643,0.527957082,-0.121523834,0.17359684,-0.05958978400000001,0.0,0.0,0.0,0.0
